"code","n","class","description","color","llid","total_n","lake_buffer_area","stream_buffer_area","stream_length","total_area","percent_lake","percent_stream"
"22",325,"developed","Developed, Low Intensity","#D89382",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,35.0215517241379,2.63249651324965
"23",71,"developed","Developed, Medium Intensity","#ED0000",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,7.65086206896552,0.261506276150628
"24",7,"developed","Developed, High Intensity","#AA0000",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,0.754310344827586,NA
"41",65,"forest","Deciduous Forest","#68AA63",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,7.00431034482759,2.78940027894003
"42",12,"forest","Evergreen Forest","#1C6330",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,1.29310344827586,0.139470013947001
"43",1,"forest","Mixed Forest","#B5C98E",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,0.107758620689655,0.296373779637378
"52",5,"shrubland","Scrub/Shrub","#CCBA7C",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,0.538793103448276,NA
"81",3,"planted","Pasture/Hay","#DBD83D",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,0.323275862068966,5.64853556485356
"82",30,"planted","Cultivated Crops","#AA7028",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,3.23275862068966,67.9393305439331
"90",234,"wetlands","Woody Wetlands","#BAD8EA",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,25.2155172413793,15.8995815899582
"95",39,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",1444,928,925509.594572507,7015931.04392078,32858.9196079954,928000,4.20258620689655,0.296373779637378
"21",112,"developed","Developed, Open Space","#DDC9C9",43937,370,415353.38372266,0,0,370000,30.2702702702703,NA
"22",122,"developed","Developed, Low Intensity","#D89382",43937,370,415353.38372266,0,0,370000,32.972972972973,NA
"23",8,"developed","Developed, Medium Intensity","#ED0000",43937,370,415353.38372266,0,0,370000,2.16216216216216,NA
"41",81,"forest","Deciduous Forest","#68AA63",43937,370,415353.38372266,0,0,370000,21.8918918918919,NA
"43",4,"forest","Mixed Forest","#B5C98E",43937,370,415353.38372266,0,0,370000,1.08108108108108,NA
"71",1,"herbaceous","Grassland/Herbaceous","#E2E2C1",43937,370,415353.38372266,0,0,370000,0.27027027027027,NA
"82",27,"planted","Cultivated Crops","#AA7028",43937,370,415353.38372266,0,0,370000,7.2972972972973,NA
"90",7,"wetlands","Woody Wetlands","#BAD8EA",43937,370,415353.38372266,0,0,370000,1.89189189189189,NA
"95",8,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",43937,370,415353.38372266,0,0,370000,2.16216216216216,NA
"21",19,"developed","Developed, Open Space","#DDC9C9",34380,183,232792.783568777,0,0,183000,10.3825136612022,NA
"22",5,"developed","Developed, Low Intensity","#D89382",34380,183,232792.783568777,0,0,183000,2.73224043715847,NA
"41",58,"forest","Deciduous Forest","#68AA63",34380,183,232792.783568777,0,0,183000,31.6939890710383,NA
"42",2,"forest","Evergreen Forest","#1C6330",34380,183,232792.783568777,0,0,183000,1.09289617486339,NA
"43",9,"forest","Mixed Forest","#B5C98E",34380,183,232792.783568777,0,0,183000,4.91803278688525,NA
"52",4,"shrubland","Scrub/Shrub","#CCBA7C",34380,183,232792.783568777,0,0,183000,2.18579234972678,NA
"81",18,"planted","Pasture/Hay","#DBD83D",34380,183,232792.783568777,0,0,183000,9.83606557377049,NA
"82",27,"planted","Cultivated Crops","#AA7028",34380,183,232792.783568777,0,0,183000,14.7540983606557,NA
"90",24,"wetlands","Woody Wetlands","#BAD8EA",34380,183,232792.783568777,0,0,183000,13.1147540983607,NA
"95",17,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",34380,183,232792.783568777,0,0,183000,9.2896174863388,NA
"21",21,"developed","Developed, Open Space","#DDC9C9",3761,222,212945.728711453,0,0,222000,9.45945945945946,NA
"22",56,"developed","Developed, Low Intensity","#D89382",3761,222,212945.728711453,0,0,222000,25.2252252252252,NA
"23",2,"developed","Developed, Medium Intensity","#ED0000",3761,222,212945.728711453,0,0,222000,0.900900900900901,NA
"41",21,"forest","Deciduous Forest","#68AA63",3761,222,212945.728711453,0,0,222000,9.45945945945946,NA
"81",10,"planted","Pasture/Hay","#DBD83D",3761,222,212945.728711453,0,0,222000,4.5045045045045,NA
"82",63,"planted","Cultivated Crops","#AA7028",3761,222,212945.728711453,0,0,222000,28.3783783783784,NA
"90",34,"wetlands","Woody Wetlands","#BAD8EA",3761,222,212945.728711453,0,0,222000,15.3153153153153,NA
"95",15,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",3761,222,212945.728711453,0,0,222000,6.75675675675676,NA
"21",82,"developed","Developed, Open Space","#DDC9C9",138072,205,211855.35415476,0,0,205000,40,NA
"22",34,"developed","Developed, Low Intensity","#D89382",138072,205,211855.35415476,0,0,205000,16.5853658536585,NA
"23",1,"developed","Developed, Medium Intensity","#ED0000",138072,205,211855.35415476,0,0,205000,0.48780487804878,NA
"41",36,"forest","Deciduous Forest","#68AA63",138072,205,211855.35415476,0,0,205000,17.5609756097561,NA
"43",12,"forest","Mixed Forest","#B5C98E",138072,205,211855.35415476,0,0,205000,5.85365853658537,NA
"71",3,"herbaceous","Grassland/Herbaceous","#E2E2C1",138072,205,211855.35415476,0,0,205000,1.46341463414634,NA
"82",2,"planted","Cultivated Crops","#AA7028",138072,205,211855.35415476,0,0,205000,0.975609756097561,NA
"90",32,"wetlands","Woody Wetlands","#BAD8EA",138072,205,211855.35415476,0,0,205000,15.609756097561,NA
"95",3,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",138072,205,211855.35415476,0,0,205000,1.46341463414634,NA
"21",96,"developed","Developed, Open Space","#DDC9C9",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,21.2860310421286,3.77604166666667
"22",129,"developed","Developed, Low Intensity","#D89382",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,28.6031042128603,1.43229166666667
"23",11,"developed","Developed, Medium Intensity","#ED0000",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,2.4390243902439,NA
"41",46,"forest","Deciduous Forest","#68AA63",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,10.19955654102,8.33333333333333
"42",9,"forest","Evergreen Forest","#1C6330",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,1.99556541019956,0.390625
"43",21,"forest","Mixed Forest","#B5C98E",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,4.65631929046563,0.260416666666667
"52",10,"shrubland","Scrub/Shrub","#CCBA7C",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,2.21729490022173,NA
"82",30,"planted","Cultivated Crops","#AA7028",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,6.65188470066519,25.2604166666667
"90",99,"wetlands","Woody Wetlands","#BAD8EA",3751,451,547578.405787392,766199.405818624,3369.32477965162,451000,21.9512195121951,57.421875
"21",98,"developed","Developed, Open Space","#DDC9C9",1689,626,652528.497748758,0,0,626000,15.6549520766773,NA
"22",173,"developed","Developed, Low Intensity","#D89382",1689,626,652528.497748758,0,0,626000,27.6357827476038,NA
"23",36,"developed","Developed, Medium Intensity","#ED0000",1689,626,652528.497748758,0,0,626000,5.75079872204473,NA
"41",67,"forest","Deciduous Forest","#68AA63",1689,626,652528.497748758,0,0,626000,10.702875399361,NA
"42",8,"forest","Evergreen Forest","#1C6330",1689,626,652528.497748758,0,0,626000,1.2779552715655,NA
"43",1,"forest","Mixed Forest","#B5C98E",1689,626,652528.497748758,0,0,626000,0.159744408945687,NA
"52",10,"shrubland","Scrub/Shrub","#CCBA7C",1689,626,652528.497748758,0,0,626000,1.59744408945687,NA
"71",6,"herbaceous","Grassland/Herbaceous","#E2E2C1",1689,626,652528.497748758,0,0,626000,0.958466453674121,NA
"81",15,"planted","Pasture/Hay","#DBD83D",1689,626,652528.497748758,0,0,626000,2.3961661341853,NA
"82",22,"planted","Cultivated Crops","#AA7028",1689,626,652528.497748758,0,0,626000,3.51437699680511,NA
"90",147,"wetlands","Woody Wetlands","#BAD8EA",1689,626,652528.497748758,0,0,626000,23.482428115016,NA
"95",43,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",1689,626,652528.497748758,0,0,626000,6.86900958466454,NA
"21",16,"developed","Developed, Open Space","#DDC9C9",21864,212,193250.417765496,0,0,212000,7.54716981132075,NA
"22",8,"developed","Developed, Low Intensity","#D89382",21864,212,193250.417765496,0,0,212000,3.77358490566038,NA
"41",114,"forest","Deciduous Forest","#68AA63",21864,212,193250.417765496,0,0,212000,53.7735849056604,NA
"42",7,"forest","Evergreen Forest","#1C6330",21864,212,193250.417765496,0,0,212000,3.30188679245283,NA
"43",18,"forest","Mixed Forest","#B5C98E",21864,212,193250.417765496,0,0,212000,8.49056603773585,NA
"81",28,"planted","Pasture/Hay","#DBD83D",21864,212,193250.417765496,0,0,212000,13.2075471698113,NA
"90",20,"wetlands","Woody Wetlands","#BAD8EA",21864,212,193250.417765496,0,0,212000,9.43396226415094,NA
"95",1,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",21864,212,193250.417765496,0,0,212000,0.471698113207547,NA
"21",10,"developed","Developed, Open Space","#DDC9C9",73826,164,155114.236584929,0,0,164000,6.09756097560976,NA
"22",4,"developed","Developed, Low Intensity","#D89382",73826,164,155114.236584929,0,0,164000,2.4390243902439,NA
"31",2,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",73826,164,155114.236584929,0,0,164000,1.21951219512195,NA
"41",21,"forest","Deciduous Forest","#68AA63",73826,164,155114.236584929,0,0,164000,12.8048780487805,NA
"42",29,"forest","Evergreen Forest","#1C6330",73826,164,155114.236584929,0,0,164000,17.6829268292683,NA
"52",1,"shrubland","Scrub/Shrub","#CCBA7C",73826,164,155114.236584929,0,0,164000,0.609756097560976,NA
"81",59,"planted","Pasture/Hay","#DBD83D",73826,164,155114.236584929,0,0,164000,35.9756097560976,NA
"82",28,"planted","Cultivated Crops","#AA7028",73826,164,155114.236584929,0,0,164000,17.0731707317073,NA
"90",10,"wetlands","Woody Wetlands","#BAD8EA",73826,164,155114.236584929,0,0,164000,6.09756097560976,NA
"21",113,"developed","Developed, Open Space","#DDC9C9",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,17.9365079365079,2.52918287937743
"22",103,"developed","Developed, Low Intensity","#D89382",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,16.3492063492063,1.55642023346304
"23",6,"developed","Developed, Medium Intensity","#ED0000",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,0.952380952380952,NA
"31",7,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,1.11111111111111,NA
"41",53,"forest","Deciduous Forest","#68AA63",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,8.41269841269841,5.44747081712062
"42",21,"forest","Evergreen Forest","#1C6330",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,3.33333333333333,NA
"43",17,"forest","Mixed Forest","#B5C98E",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,2.6984126984127,1.55642023346304
"71",23,"herbaceous","Grassland/Herbaceous","#E2E2C1",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,3.65079365079365,NA
"81",17,"planted","Pasture/Hay","#DBD83D",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,2.6984126984127,8.94941634241245
"82",47,"planted","Cultivated Crops","#AA7028",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,7.46031746031746,50.7782101167315
"90",222,"wetlands","Woody Wetlands","#BAD8EA",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,35.2380952380952,29.1828793774319
"95",1,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",3281,630,702946.800596349,485958.721065644,2331.99807403831,630000,0.158730158730159,NA
"21",33,"developed","Developed, Open Space","#DDC9C9",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,7.17391304347826,3.99385560675883
"22",21,"developed","Developed, Low Intensity","#D89382",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,4.56521739130435,0.921658986175115
"23",3,"developed","Developed, Medium Intensity","#ED0000",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,0.652173913043478,0.614439324116744
"31",4,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,0.869565217391304,NA
"41",223,"forest","Deciduous Forest","#68AA63",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,48.4782608695652,23.8095238095238
"42",4,"forest","Evergreen Forest","#1C6330",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,0.869565217391304,NA
"43",39,"forest","Mixed Forest","#B5C98E",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,8.47826086956522,0.614439324116744
"81",19,"planted","Pasture/Hay","#DBD83D",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,4.1304347826087,1.53609831029186
"82",1,"planted","Cultivated Crops","#AA7028",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,0.217391304347826,9.67741935483871
"90",95,"wetlands","Woody Wetlands","#BAD8EA",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,20.6521739130435,56.6820276497696
"95",18,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",99816,460,478473.906528999,783944.950130019,3130.41494727478,460000,3.91304347826087,1.22887864823349
"21",109,"developed","Developed, Open Space","#DDC9C9",2289,843,831244.444632029,0,0,843000,12.9300118623962,NA
"22",98,"developed","Developed, Low Intensity","#D89382",2289,843,831244.444632029,0,0,843000,11.6251482799526,NA
"23",5,"developed","Developed, Medium Intensity","#ED0000",2289,843,831244.444632029,0,0,843000,0.593119810201661,NA
"41",205,"forest","Deciduous Forest","#68AA63",2289,843,831244.444632029,0,0,843000,24.3179122182681,NA
"43",24,"forest","Mixed Forest","#B5C98E",2289,843,831244.444632029,0,0,843000,2.84697508896797,NA
"71",1,"herbaceous","Grassland/Herbaceous","#E2E2C1",2289,843,831244.444632029,0,0,843000,0.118623962040332,NA
"81",143,"planted","Pasture/Hay","#DBD83D",2289,843,831244.444632029,0,0,843000,16.9632265717675,NA
"82",77,"planted","Cultivated Crops","#AA7028",2289,843,831244.444632029,0,0,843000,9.13404507710558,NA
"90",157,"wetlands","Woody Wetlands","#BAD8EA",2289,843,831244.444632029,0,0,843000,18.6239620403321,NA
"95",24,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",2289,843,831244.444632029,0,0,843000,2.84697508896797,NA
"21",69,"developed","Developed, Open Space","#DDC9C9",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,10.3759398496241,NA
"22",88,"developed","Developed, Low Intensity","#D89382",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,13.2330827067669,0.84985835694051
"23",9,"developed","Developed, Medium Intensity","#ED0000",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,1.35338345864662,NA
"24",1,"developed","Developed, High Intensity","#AA0000",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,0.150375939849624,NA
"31",5,"barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,0.75187969924812,1.69971671388102
"41",73,"forest","Deciduous Forest","#68AA63",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,10.9774436090226,12.7478753541076
"42",10,"forest","Evergreen Forest","#1C6330",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,1.50375939849624,NA
"81",80,"planted","Pasture/Hay","#DBD83D",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,12.0300751879699,2.26628895184136
"82",55,"planted","Cultivated Crops","#AA7028",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,8.27067669172932,1.98300283286119
"90",230,"wetlands","Woody Wetlands","#BAD8EA",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,34.5864661654135,70.8215297450425
"95",45,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",3726,665,666228.081080856,345685.303751924,1418.00190475386,665000,6.76691729323308,8.21529745042493
"21",71,"developed","Developed, Open Space","#DDC9C9",937,341,354142.45600286,0,0,341000,20.8211143695015,NA
"22",51,"developed","Developed, Low Intensity","#D89382",937,341,354142.45600286,0,0,341000,14.9560117302053,NA
"23",3,"developed","Developed, Medium Intensity","#ED0000",937,341,354142.45600286,0,0,341000,0.879765395894428,NA
"41",23,"forest","Deciduous Forest","#68AA63",937,341,354142.45600286,0,0,341000,6.74486803519062,NA
"43",1,"forest","Mixed Forest","#B5C98E",937,341,354142.45600286,0,0,341000,0.293255131964809,NA
"81",60,"planted","Pasture/Hay","#DBD83D",937,341,354142.45600286,0,0,341000,17.5953079178886,NA
"82",88,"planted","Cultivated Crops","#AA7028",937,341,354142.45600286,0,0,341000,25.8064516129032,NA
"90",41,"wetlands","Woody Wetlands","#BAD8EA",937,341,354142.45600286,0,0,341000,12.0234604105572,NA
"95",3,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",937,341,354142.45600286,0,0,341000,0.879765395894428,NA
"21",93,"developed","Developed, Open Space","#DDC9C9",2043,498,510454.018713936,0,0,498000,18.6746987951807,NA
"22",191,"developed","Developed, Low Intensity","#D89382",2043,498,510454.018713936,0,0,498000,38.3534136546185,NA
"23",26,"developed","Developed, Medium Intensity","#ED0000",2043,498,510454.018713936,0,0,498000,5.22088353413655,NA
